funny,user_id,review_id,text,business_id,stars,date,useful,cool
0,Ce9f0fGVphaywABOvwGOCw,1K1YYeyrQfpaYc021nWKYg,"This was a nice little surprise.  My Friend and I were planning on going to The Comrade which is 4 units West of Table 17 but their food selection was limited.  The Comrade bartender recommend this place so we thought we'd give it a whirl.  

There was a good feel to this two roomed restaurant, classy but not fancy.  There was a long wooden table in the middle of the 2nd room where the wait staff cut bread and got their serving supplies from which I thought was a nice touch.  The waitress we had was extremely helpful in her recommendations, both in food and drink and cute as could be.

I will return.",mr4FiPaXTWlJ3qGzp4-7Yg,4,2010-07-16,0,0
2,EhO5C7t3yfGFLvsTyK5PPw,DexBF1k8zV3lW9sNzpB0jg,"I can't seem to make the half star symbol work because I'd give Table 17 three and a half stars. I found myself there late last night where I met up with an old friend for dinner. I have been wanting to go there for a while so when I found myself on the eastern side of the city dealing with a late day work issue I seized the opportunity. 

I can't say all that much about the decor as we sat on the side western side of the restaurant right by the door (in all fairness, we just walked in and had no res so we knew it would be hit or miss). The other side of the restaurant, from what I could see, looked lovely and it appears that they have one of those large chef's tables as well. 

Specials of the day included an unusual app of deep fried Zucchini flowers stuffed with ricotta (3 on a plate). The waiter explained that these flowers were only available for about two weeks of the year and it was a very special menu addition. The main menu is not that large with approx. half the mains being some sort of fish (arctic chair, salmon, halibut, scallops). 

We started with the charcuterie board because I wanted to compare it with the charcuterie board that my fellow yelper, Deanna and I shared at Swirl the day before. The bread they served was very unusual, some sort of blueberry bread with walnuts in it. Very fresh but very heavy. The board consisted of four different types of meats, a small terrine of chicken pate, a couple of dried figs with walnuts shoved in them, no cheese of any sort, nor any savory (I have this thing for olives!).  Pate was pretty good but not anywhere near as good as the pate we chowed down on at Swirl. Would have loved the figs if maybe they had squeezed some mascarpone into them and then shoved the nuts in. I'm such a foodie critic. To drink we ordered the McManis Cabernet Sauvignon ($55) and it is a very reliable bottle of red. 

I opted for (let's be predictable Christine) the steak frites and my friend had the poached halibut. The steak was delicious and cooked to order (medium rare). The frites are so crispy, crunchy and tangled, just the way I love them but what the hell is up with all the salt? I mentioned this to the waiter when he asked me how my meal was and then to his credit he brought out an little bowl of frites sans salt. He insisted. He also apologized for the kitchen as he said sometimes they don't realize how much kosher salt they are tossing into the bowl when they shake up the frites. The halibut was meaty but bland as hell. Then again, it is poached. Great if you are on a diet. Personally I felt it could have been poached in perhaps a court bouillon with lots of fresh herbs. My friend began picking at my plate which tells me that she wasn't sated by her dinner because she dived right into the bowl of extra frites. 

We passed on dessert. After all that meat there was no way I could eat dessert (urp!). All in all, I liked Table 17. The service was great, our waiter as friendly and stayed on top of making sure our glasses were looked after. Still, something just felt slightly off for me and I can't quite put my finger on it. Perhaps it may have just been our location inside of the restaurant, I never really felt like I was in it.  I would be willing though, in all fairness, to give Table 17 another go.   The lamb sounded wonderful as did a couple of the specials of the day.  I so gotta learn to step outside my steak obsession!",mr4FiPaXTWlJ3qGzp4-7Yg,3,2009-08-07,2,2
0,gW4UsZSf81Xqc29eE2yqCg,74P8qKUUGy9yQ5j_smzkrQ,"Table 17 is a truly awesome restaurant and worth a visit. My girlfriend and I stumbled across it for brunch one weekend and were impressed. We then returned for Sunday dinner and realized they have no corkage fees that evening, what a nice surprise.

The people running this restaurant get it, down to every detail. The servers are very friendly and helpful. The decor is nice, nothing overdone, just comfortable and 'rustic chic' which fits the type of place they are and food they serve. 

Speaking of food, it's the best part. I don't have a high end palate, but I can say that I enjoyed every dish and felt the pricing was fair. Servings were generous so you won't come away hungry. 

Bravo guys. Bra-vo.",mr4FiPaXTWlJ3qGzp4-7Yg,4,2013-07-15,0,0
0,fCy0RLrVg6xyhaNRpZtBIA,4rnjBGZ8nJQlYgyBQxLIuA,"We're regulars here. Delicious brunchs! Delicious dinners! Service is quick and helpful. Is a dressed-up/relaxed place. Bonjour Brioche have a line, come here!!!",mr4FiPaXTWlJ3qGzp4-7Yg,5,2012-05-26,0,0
0,Je9hP1439B3jp4y-nBgiMw,eOa6zF8E1CC3ZW5poylHgA,"I had very high expectations of Table 17 as it was recommended to us by a bartender at Origin (where I had a phenomenal experience - see my review) and a good family friend (who has exquisite taste). What do they say about having high expectations? You will usually be disappointed. Sigh. 

And so it goes...

 I loved the space at Table 17. It felt classy rustic, if that makes sense. The intimate bistro (composed of two small rooms) had wood floors and walls, antique lights and a subdued color palette. I felt relaxed. 

The service was superb. Our waitress was more than a joy and spouted all the day's specials by memory and was well-versed in the few wines we were deciding between. She was attentive, humorous and gave great recommendations. 

The food? It was good, but forgetable (don't hate me, Table 17!). I wanted them to elevate the flavors. Punch me in the face and make me giddy. Make me moan with pleasure (food here people, get your mind out of the gutter!). Make me want to lick the plate clean. 

Like the last green leaf on a tree whose leaves are changing with the Autumn air, the dolce forte wild boar polenta was the sparkling highlight in the crowd. They change the polenta frequently, but it's a must order. Even if you don't like polenta, order it. The presentation itself is worth it. You are brought a thick slice of wood where the polenta is perched. Two table spoons of fresh herbs and red pepper flakes accompany it. Chef John Sinopoli comes out himself and scoops the pipping hot wild boar out of the pot and onto the polenta as he explains the ingredients and care that went into it. It was delicious. Not too gamy, not too heavy, just right. I would have liked it a bit saltier, but maybe that's just me. I have an addiction to salt (blush). 

We also ordered the chilled white gazpacho (definitely recommend), charcuterie board (typical), warm roasted beets side dish (yummy but I wanted more goat cheese!), summer arugula salad with blue cheese and peaches (the peaches were lovely) and the steak tartare. I am a sucker for steak tartare and always order it when it's on the menu. Table 17 serves it differently, they mix beets into the chopped beef. While some may like this, I did not. It tasted like beets, not meat. I missed the salt (shocked?), the capers, the onions, the quail egg on top, the savory flavors of a traditional steak tartare. 

I know every restaurant can't be phenomenal, but at those prices, I am a bit tougher on the food and my expectations are a bit higher. I liked Table 17. I would give it another shot.",mr4FiPaXTWlJ3qGzp4-7Yg,3,2010-09-08,3,3
0,7_RaCe5zzPBYWm9znlffUA,IJu2nUgiiEyvKjd4mA59gw,"Appetizer:
Hot Balls: Arancino - Mushroom & Fontina stuffed risotto, Goat cheese - with wildflower honey, Arancino - Spiced lamb stuffed risotto with mint
My friend asked me which one is which as she could not decipher. The flavours of each is not very strong....like it didn't punch you in the face. The mushroom flavour was not very full. The lamb flavour was very slight. The one with the most flavour is the goat cheese ball. It really had to be elevated by the sauce at the side. I actually had no issue with that because I often find the gamey taste of lamb and goat distasteful. She on the other hand was slightly disappointed about the legendary hot balls from Table 17. 

Diver Scallops: Diver Scallops with Roasted with fresh bay leaves, served with sauce béarnaise & guanciale
I liked this dish. It was again on the heavier and saltier side. Everything plated works together harmoniously. The scallop balanced the béarnaise and the guanciale perfectly. The texture of the scallop is escalated by the crunchiness of the guanciale. 

Entrée:

Haddock: Haddock with chanterelle mushroom, sprouts, truffled potato, radish
Perhaps our expectations for fresh seafood is a little high. We both felt the haddock is lacking in freshness. Fresh fish tends to hold together better. The sprouts were supposed to reduce the heaviness of the dish but it just wasn't enough. 

Dessert:

Lemon Panna Cotta with Blueberry compote. This dessert hit all the right notes! The panna cotta was silky and smooth (like my legs...just kidding!) The delicious blueberry compote adds fruitiness (DUH!) to the plate! The lemon balm gives it a bite of citrus taste. It was awesome! The combination just sings in your mouth! I can eat that all day! Nom nom nom! 

In the end, I wish the chef would balance the dishes with more acids, spices and fresh herbs instead of sodium and grease. We are definitely anomalies here. Table 17 had garnered a lot of loyal patrons over the years. I really wanted to fall in love with this cosy little restaurant!",mr4FiPaXTWlJ3qGzp4-7Yg,4,2012-02-06,0,1
0,3TdL8QTy4XOWo6BVQJIqQg,fbUfvWQw9ScdGinxahPutg,"I am a fairly regular dinner guest at Table 17, and thought it was time to leave a review.

Among the cosy bistros popping up in Leslieville, Table 17 was among the first, and is among the best for its consistency in quality of food and service. I also really appreciate the Sunday & Monday BYOB nights, and wish other restaurants would take Table 17's lead on this generous offering.

I am always happy to see my favourite mains such as the braised beef short ribs and steak frites on the menu (and I happily order them over and over each visit - the fries appear to be crisply double fried in duck fat in traditional Belgian style. Yumm!) 

That said, the menu does not seem to have changed very much over the years, and I almost wish they would take that risk and do a bit of a menu refresh. I still give it 4 stars because I go there when I crave my favourites. When I'm feeling adventurous, I just go a little further west on Queen to Ruby Watchco.",mr4FiPaXTWlJ3qGzp4-7Yg,4,2012-03-23,0,0
0,eV5usRjY2cDqNKVv8wXroA,PFqnL8q2ipKj-eZWAZy2Zw,Taste good but bad value. Portions are way too small. We both had a app main and desert and still very hungry.,mr4FiPaXTWlJ3qGzp4-7Yg,3,2013-06-24,0,0
0,MC8wS2NGRMSfO5fFWU7b4Q,FhpVX2jrqiF1oDghyyA-5w,"Very good food and great atmosphere, friendly service. Bottom line: impossible to go wrong with a visit.",mr4FiPaXTWlJ3qGzp4-7Yg,4,2014-07-07,0,0
0,f3HeJmAQYWbbuyVVzxstOQ,Jl_JjxrOReAXpWppP9m9Kw,"Went to a Brunch party and it was so cool and awesome, the food and service where amazing and the stuff where so funny!! 

Know I here is shut down and closed that's sad :(",mr4FiPaXTWlJ3qGzp4-7Yg,5,2016-07-22,1,0
0,8xArUHrVys0dH17X36KyJQ,kgVI4dW1kWlBJqFI6187YA,"What a relaxed place to enjoy a nice dinner. Table 17 is intimate, split into two rooms.  The service is very personal but not invasive.  Tonight we got the right amount of attention without feeling rushed. 

The menu is well edited with interesting selections. We choose the artichokes and  bocconcini as the starters followed by venison and steak tartare, with sides of amazing Brussels sprouts and frites. All excellent, but the venison was truly a standout. 

I have been here a couple of times, but tonight was the best. Certainly will return.",mr4FiPaXTWlJ3qGzp4-7Yg,4,2015-01-22,0,0
0,NL8ULDSd476vP3PtU4pvfw,wcgtJ2FMQjcOJsa_glqP2Q,"I think the main problem with this place is that it is too small to accommodate people who may want to hang out after dinner and have a few drinks. There is a bar, but it's small. 

As for the food: quality ingredients, food cooked simply, and the right way. The trout was prepared perfectly. Overdone fish can be a problem, but not here. 

The food was also not over-seasoned, which is one of my peeves with restaurant food in general. The flavors of the foods themselves are predominant here. Not that I don't enjoy spice, but there is a balance.

The duck rillette was really delightful, and I am generally not a huge duck fan. I'm not sure if that was orange zest or I imagined it in there, that's how subtle the flavors can be, but  I loved it. Especially the piquance of the pickled carrots with the toast and meat. Would have bought a quart of the pickles if we had room in our luggage. 

The duck-fatted mash was bit too heavy for me that night, but my fiance had no trouble finishing it off. They give you a good heaping pile.  The greens were perfect to me--again, very simply prepared. 

The arugala salad had the perfect amount of dressing on it. A little too much goat cheese on it for me though, could have been balanced more in that way for me. 

We might even go back before we leave Toronto  to try the Polenta, which unfortuntely they were out of.",mr4FiPaXTWlJ3qGzp4-7Yg,4,2010-10-25,1,2
1,3gw82ABfZVOD9Yg51wTmiA,15jv3wYvtnS3bv6dDAKyIw,Disappointing experience.  The restaurant was packed and my friend and I were crammed into a small table where we were basically touching elbows with the tables beside us.  The food wasn't anything special which surprised me - I had been intrigued to try this place for a while but I won't be going back.,mr4FiPaXTWlJ3qGzp4-7Yg,2,2014-02-16,1,1
0,NFH6lgwwub14W-sR7m40hA,Jd-Twvmb3acE3fT8UH7JFA,"Went for Sunday brunch. Nacoise salad for me, scramble of the day for my friend.  Waiter had an attitude. Food was good / acceptable. Decor was lovely (especially the bathroom!), however  I wouldn't go back again.",mr4FiPaXTWlJ3qGzp4-7Yg,3,2012-08-05,0,0
0,OHfTeAhGpJtUMEOe7QLwgw,p9cWIp_b_73CtKam8u3EIQ,"Table 17 is a quaint find in Leslieville village perfect for a good catch up with your girlfriends or a dinner date.  The restaurant is divided into two rooms - the first room you walk into features a long bar and some seating and the room towards the side which we get seated in, is simple, farmhouse chic.  The menu has amazing sharing plates and we do choose a couple to start with. 
We were very impressed with the presentation of the polenta du jour dish.  This is a must at Table 17!  The fluffy, white polenta, dished out on a wooden cutting board was accompanied by the chef who ladled a ""ragu"" of steaming lamb on top of it. There was chili and dried basil on little spoons for more flavour.  It was heart-warming, a generous portion - ideal for our group of 3.  The lamb ragu was flavourful and the polenta with some grated Parmesan cheese and cracked pepper was still light as air.
As a note, Sundays and Mondays it's bring your own wine with no corkage fees with decent prix fix menu on offer",mr4FiPaXTWlJ3qGzp4-7Yg,4,2011-06-23,0,0
0,b6QQV4qVoyQ4rCQpj1yj_g,Actc5kcYxlR8uYCYrh68yQ,"Meh. Service was bad and food wasn't much better. The restaurant was clearly understaffed and our server rushed us all night.

To be fair, the hot balls and kale salad were very good appetizers. The main course was a huge disappointment. My fiancé ordered the trout on a recommendation from our server. It was bland and undercooked. The avocado mousse tasted processed and fake. I ordered the Simcoe County Pork Chop after our server highly recommended it over the steak frites. Super bland, no spices. 

Maybe it was an off night as there seem to be mostly positive reviews, but we left disappointed.",mr4FiPaXTWlJ3qGzp4-7Yg,2,2013-10-05,0,0
0,_t3BJzyGaqr9mcDazYiYAQ,ZFj_gIgu0V2qIez1aET5Tw,"I had a groupon certificate for Table 17 and I'm not usually one to purchase groupons unless it's a place I really want to try or already like, We walked in without reservations, which I am also not prone to doing, but they had a small table available that was out of the way and quiet.

I've heard others complain about the service here. I found it to be fabulous, and I'm in the industry myself, so I know what the job entails. Our server explained the specials and gave us some great recommendations for drinks and menu items.

The hot balls (arroncini) were fabulous and small enough to add on to any meal without spoiling your appetite. Lamb leg and merguez sausage wad fabulous and surprisingly lean.

Desserts looked fab, although we were too full, but I loved that the cheese platter was priced with a glass of tawny port. Delicious.

Overall, a great dining experience and will be back for sure!!!

P.S. when you use a groupon, please please please remember to tip on the amount before discount. Your server worked just as hard as he or she would for any other patron and it's in very bad taste to not acknowledge this.",mr4FiPaXTWlJ3qGzp4-7Yg,5,2013-03-23,0,0
0,2Ez3VPd47JGv_hv975J-Uw,wq8HbFMyDGAMMdSChyS7tA,"Had dinner with some colleagues on Monday Dec 30, 13.  The food was ah-ma-zing!!  In addition it was BYOW night and no corkage fee - just some extra special icing on an already delicious cake!  You can't go wrong at table17.",mr4FiPaXTWlJ3qGzp4-7Yg,5,2014-01-04,0,0
0,imPfhpAk61DqSW6K47D4QQ,EKIrMW8Do8rR3OtdQY6f1Q,"I'm confused as to how to rate Table 17. When I lived in Toronto I ate here quite a bit for brunch and so when visiting the area again I was excited to go back. 

The food and service were good, but my confusion lies in the cost of the Caesar at brunch time. It used to be $4.50 or $5. I saw they have a super special one on menu for $12 but I cannot justify paying that much for a Caesar. So I ordered a regular one, followed by another regular one. I was shocked when the bill came and they were $9/each. Ouch!

My bad for not reading the menu fully and noticing they are not part of the discounted brunch drinks anymore.",mr4FiPaXTWlJ3qGzp4-7Yg,3,2014-08-23,0,0
0,u04pbgaUuqqy0UnMI05p8A,hypJVgWGTNxWCeNBjFwfUg,Came for brunch with my wife and two young boys on a Saturday. We had the scotch eggs and Giuseppe eggs. They have $4 kids meals too. We got the French toast which was two slices with fruits. We also got a side of rosti. Everything was really delicious and unique. I've been searching for a great French toast and this one was right up at the top. Full of flavour but not too heavy. Prices were all pretty reasonable around $10-$12. We'll be coming back for sure!,mr4FiPaXTWlJ3qGzp4-7Yg,5,2014-03-22,0,0
0,ZUsS5CjWh4YrPVi4Hi3Y6Q,3FGjx0dgPKY1tCBYLxaoEA,"What a great little restaurant in Leslieville.  I was pleasantly surprised at the quality of the food and the service.  Not too expensive and the the variety on the menu was a nice change from many other restaurants in the city. 

Call me a fan. I will definitely go back!",mr4FiPaXTWlJ3qGzp4-7Yg,4,2012-04-10,2,0
0,p8rCTA139YIM6DQNq5s5XA,2v685kARRKjNxjxAaHYbfA,"For a small place, Table 17 is very accommodating.  I was a part of a very large party (10+ people) who could not make up their mind.  Various members called the restaurant multiple times to change our reservation.  I was horrified that when we showed up, they were going to turn us away (I would!).  But, they did not.  Everyone was very friendly and welcoming.  Our table was waiting for us when we arrived, and we were all served very quickly.  The waiter made excellent suggestions for drinks, apps, and entrees.  Everyone was happy with their meal.  The ambience is nice, quiet yet trendy.  The bathrooms were immaculate and while we were in the front room near the bar, the back room had a center table as a servers station for bread and wine bottles.  The only downside is that the entrees were very small - fortunately they weren't horribly expensive.   The drinks on the other hand.... Let's just say I'm very happy I wasn't paying ($15 for a basic martini).",mr4FiPaXTWlJ3qGzp4-7Yg,3,2010-10-25,2,2
0,pQbLLV8uzry5S7EX114gUg,vcaoApX4YBRLYuKV28Eezw,"I have only been for brunch but was impressed.  Very friendly staff.  Somewhat traditional French brunch menu, and well executed items.  They have some fun cocktails, and the ambiance is great.  The nature of the menu (not traditional brunch obviously) precipitates only infrequent visits (I'm and eggs benny guy on Sunday mornings) but when we go we love it.",mr4FiPaXTWlJ3qGzp4-7Yg,4,2014-07-27,0,0
1,Uwu72w77MPox942_GnCS7g,k5R2b5ZdTsxH5dFl5JdUpA,"All hail the mighty Groupon, without which I never would have experienced this place. After a really long, rainy, and cold school week during which my meals mainly consisted of stuff I grabbed from convenience stores on campus, I really needed a good dinner. Table 17 hit just the right spot. We started with a charcuterie plate, which was all kinds of good and porky. The standout starter for me, though, was the Ribollita soup -- a white bean soup with pancetta and kale. I could live off bowls of that stuff. For my main, I chose the braised short ribs. They were fork tender, but slightly dry and tough on top -- maybe I got the top of the pot or something -- but still delicious and just the perfect comfort food that I needed.

Service was great for the most part, but they were experiencing problems with their credit card machine that was a little frustrating -- they didn't seem to have a separate phone line for their credit card machine, so every time someone would call the restaurant, it would kick the credit card machine offline. Consequently, it took FOREVER to get our card charged for dinner. The food was excellent and I'm definitely coming back soon (dying to try their BYOW Table D'hote on Sundays and Mondays), but next time I visit, I'm totally bringing cash.",mr4FiPaXTWlJ3qGzp4-7Yg,4,2010-11-24,1,2
0,dRlA0iymGFcNzsfWA7P-Jg,FHWSAPYcX0qY9DAKcdcw3g,"We've been here for brunch a couple of times. Had the rosti both times, as well as the neapolitan eggs and the weekly scramble. Both times everything has been excellent and the service is great and friendly. Also entirely reasonably priced. Recommended.",mr4FiPaXTWlJ3qGzp4-7Yg,4,2015-06-14,0,0
0,uHZr3XbjKvRTwdXLXrFuvg,L3DqaARjr6I7RziyxMFERA,"I've been to Table 17 twice, and since the first time I came here, I have been anticipating the next time I would reunite with the sticky toffee bread pudding!
With a groupon in my hand and the final days ticking before expiration, I knew I had to get in here for what I hoped to be a fantastic dinner.

The tables were a little bit close, but not intruding and the waiter was patient and informative with the questions I had (I always have questions!)

For our shared appie, we went with the Burrata because I have been looking for a good burrata dish since I moved back to TO and had not found it yet.- I tried one at Reds last year and thought that it was not creamy enough and unfortunately, this one missed the mark as well. I thought that there was not mixture between the mozza and cream, so the soft texture of the burrata was lacking. The flavours and other components of the dish paired very well.. just wish there was more creamy goodness.

It happened to be Good Friday and I really did not plan to eat meat that night. I was tempted to go with the shortribs because I knew I would not be disappointed from my first experience. I was debating between the pasta and one of the fish dishes but there was one component of each dish that did not speak to me.

On a whim, I went with the scallops at the very last second. It came in a creamy broth (was not a fan at first read) but it had been quite some time since I had some good scallops and I definitely had set some high expectations. On first bite..... I was grinning ear to ear... the scallops were perfectly cooked, loads of flavour in the broth, and I could not get enough. I'm just not a super big fan of clams, so I cannot really comment on them. None the less, I tried to scoop up ever last ounce of the broth on the plate! The short ribs were tender (husband's review), and very tasty.

For dessert .... I did not have to look at the menu - sticky toffee pudding it is.... it came out hot in a ramekin, loaded with caramel sauce and apple butter on the side. Rich, decadent, tasty, mouth watering..... it was just like I remembered and more! S had the banana cheesecake, which I was hesitant about because I'm not sure how that could go well together... but it was actually surprisingly subtle but evident in banana flavour. With a touch of peanut butter to finish it off, the dessert was a great choice.

I'm so glad that my second experience was just as good as the first. As someone who doesn't repeat restaurants often, I can vouch that this one will not disappoint.",mr4FiPaXTWlJ3qGzp4-7Yg,4,2013-04-28,0,0
2,TbhyP24zYZqZ2VJZgu1wrg,VjDmZq8wyyAjBarXceWstQ,"I can never resist hot ballZ (sexy menu item here at Table 17).

Conveniently located near Jilly's (hey!!!), Table 17 is possibly a little too beautiful for the neighbourhood, but I suppose that makes it a true diamond in rough because it's such a nice place.

I tried the Ontario lamb with merguez sausage (lamb x 2!) for my entree. Lamb was cooked perfectly (medium rare) and the merguez was delicious. A perfect plate.

The hot balls come 3 ways and each is served with it's own dipping sauce. I think these are a ""must have"" if you come here.

The service was excellent and our water & wine was always kept topped off .

It's a small place with only a few tables, dark hardwood, large mirrors, chandeliers and a nice long wooden table in the middle with food artfully displayed. Definitely a great date spot.

The wine list is extensive but the price point was a bit over the top - no bottles under $60 and the 1/2 liters started at $45. Apparently on Sunday/Monday you can bring-your-own-wine, but not sure what the corkage fee was.",mr4FiPaXTWlJ3qGzp4-7Yg,4,2011-08-04,2,3
0,hWJdT09U7oHcSoc_pYr0Tw,GAcivlxYCCapdmMzBgjFIQ,I have been hear a couple of times and overall have enjoyed the food.  I had the trout as my main and it was very fresh and perfectly cooked.  It came with some pretty boring side vegetables but overall the meal was satisfying.  Its a little on the pricey side but our server was great and I enjoy the vibe.,mr4FiPaXTWlJ3qGzp4-7Yg,4,2012-10-16,0,0
0,mb_8jXannipO5T5V5kGXiQ,VKcXJGdqyB0EO5LLfGeHfw,"Table 17 is okay. The hot balls are pretty standout although for $12 for 6 ($2 a ball) I'm not sure I would order them again (thank you miracle of groupon-type discount!). The goat cheese balls were excellent, reminding me I never get enough goat cheese in my diet or to my liking. I would not recommend dipping them in the accompanying honey. The sweet just masks the wild goat cheese taste. Actually, it would be nice if you could order 6 goat cheese hot balls straight up.

My pickerel was a big bowl of meh. It tasted like something you might get during a summer/winterlicious. Being from the Lake Erie region, I like a tenderly cooked pickerel that allows you to enjoy the delicate texture and nuanced flavor of this white fish. But Table 17 prepares it extra crispy, burning the joy out of this fish. 

Slinky woman ordered the arctic char and seemed to have no complaints.

Portions are a touch small given the prices. You get a couple slices of decent bread before your meal.

Service is excellent.

Table 17 seems a nice addition to the aspirational bars that have cropped up in Leslieville along Queen street. The only thing I hate about Leslieville is it seems so dark. The strip needs some BIA work.",mr4FiPaXTWlJ3qGzp4-7Yg,3,2011-11-14,1,1
0,FTNaQZ3t0dsVWw1WZUQGFg,IN36oY4LbL3Ts_yXXBRTmw,"Quite a great meal. Came early and even though we booked using OpenTable and it was busy, we were allowed to sit. 

Special was Foie gras and said yes before the words were out of the servers mouth. Shared tartare and it was glorious with a very large hint of moutarde, but U dug it. Shoulder of Ontario lamb was great with a hint of mint in the salsa verde. I'm not a dessert guy but the Gateau Elvis with chocolate, caramelized bananas and peanut butter was awshum. 

Nice wine list. Will return soon. 

Only thing hindering a 5-star is the fact that we had to top up our own wine a couple times.",mr4FiPaXTWlJ3qGzp4-7Yg,4,2010-01-17,3,1
0,sfKwAw0FD8KuWp4Hjv0cxQ,SMO2bJwqn3ZVfkAeRADmqg,"The things that I liked:

Interior was homely, lots of wood used on the walls & furniture, there was a chandelier & the bar had accommodation to dine at if you chose to.

Server was a very lively & attentive British man.

Some qualms I had with the place was that my drink was a bit warm & my food not warm enough.

The steak frites was excellent & cooked medium-rare. Steak tartare could have been a bit colder as the dish is meant to be served cold.  Shared PEI Oysters were very fresh & succulent.

 For the prices paid, I expected a little more out of Table 17. There are better options out there for the price range.",mr4FiPaXTWlJ3qGzp4-7Yg,3,2011-10-24,0,0
0,CxDOIDnH8gp9KXzpBHJYXw,Ek69QrhQtlFH92BlbIzBhQ,"My experience with Table 17 were excellent.

I do like the French Countryside deco giving the interior a homey and farmhouse vibe.

We were greeted warmly at the door and the service was really attentive for the whole evening.

We shared:

Lamb Polenta ($14)
Duck Confit ($26)
Vanilla poached rhubarb ($8)

Everything was well prepared with great care. I even enjoyed my Lamb Polenta and I am not a lamb or polenta lover!

The restaurant did get busy even on a weekday evening. I guess a lot of people were taking advantage of their prix menu $35 during Sunday and Monday with BYOW.

Will definitely return when I am in the neighbourhood.

PS: Thanks Amy L for the invitation",mr4FiPaXTWlJ3qGzp4-7Yg,4,2014-08-23,0,0
0,NNOLEPL8DidbqMCH3Qkecw,yJoJhj-UyS2JnvjBJg_Qmg,"wow this place is amazing for brunch, french style cuisine, free parking on side streets even on weekends! bonus! i didn't know there were coupons and deals at this place as I was reading the reviews but I would still pay full price to come here, gotta try dinner someday. good vibe here, good neighbourhood, good food! no line-ups for brunch either",mr4FiPaXTWlJ3qGzp4-7Yg,5,2011-05-07,0,0
0,JyLTAZZZB9L40Q3S9b1jlw,5gx2BOdilpycJSbcWZEKqA,"I wanted to go to Table 17 since I moved down to Leslieville and was excited to finally find an opportunity to go. My party of 2 got there around 9 pm and waited about 10 minutes to be seated. Unfortunately that's how the night continued. The decor is nice but very loud, with a large table in the middle of the main dining room for the servers to cut bread which we didn't receive until about 20 minutes after we were seated. We ordered drinks and decided none of the entrees looked appealing enough to pay about $28 bucks plus for, so we shared appetizers. We waited about 15 minutes for our drink. When we finally received our food at about 9:45 it was nothing special. To top it all off even i got the bill and they charged me for an entree I didn't even order. There are too many options in the area to go back for a mediore experince.",mr4FiPaXTWlJ3qGzp4-7Yg,2,2013-10-06,0,0
2,U_6JkfbEYRG-lb4pbbtlLA,NyYZ78XcczwgmXPqUc8cwg,"My girlfriend took me here for my birthday what a surprise! I had their fresh oysters which were incredible tasted like they were fresh out of the ocean. What I loved the most here was their own homemade olive oil, simply the best olive oil I have tried I can just sit there the whole day having their freshly baked baguettes dipping in their basalmic vinegar and olive oil. 

Glad my girlfriend showed me this little place book a reservation today you wont regret it!",mr4FiPaXTWlJ3qGzp4-7Yg,4,2013-11-14,2,1
0,Jt1zgNmwz_jheOSmEsljPQ,bLHMKw5LEXUCodI5-F8yww,"I had the most wonderful experience at Table 17 recently. I took advantage of the Telus Taste of Tuesday promotion in which you get a free appetizer and dessert with the purchase of an entrée. To top it off, parking was free at this part of town after 6 pm on weekdays. 

My boyfriend had the potato and bacon soup. I had two delicious spoonfuls of the soup. I enjoyed chewing on the bits of bacon, which added a delectable smokiness to the creamy soup. 

I ordered the appetizer special of the day - chicken liver parfait. I absolutely loved this! The liver spread was delightfully creamy and I loved that intense flavour of the liver, complemented by a dab of tangy Dijon mustard.

Steak Frites - 8oz thick cut top sirloin, served with lemon mayo - was executed to perfection. The steak was juicy, flavourful and amazingly tender. I really enjoyed the meat, but what stood out the most for me was the lemon mayo, which was, in one word, addictive. I wanted to eat it all right off a spoon. 

I had the striped bass, served over sweet onion purée and tartar garnish, with beer battered sweet dumpling squash and hen of the woods mushroom. I enjoyed all the components on the plate, and everything worked well together. The fish was perfectly cooked and the skin was nice and crispy. I wiped my whole plate clean and wanted more. 

For dessert, our first choice was the maple panna cotta, topped with candied bacon strips. The bacon's saltiness really brought out the sweetness of the panna cotta and also provided a great crunch. The panna cotta, which came out resembling a block of tofu, was creamy and satisfying.

Our other dessert choice was the honey and pistachio tart with crème anglaise. I loved that there was a generous amount of nuts in every bite. I wished the pistachio could be a little more toasted and crunchier, but the tart was, nevertheless, delicious. 

It was a delicious meal and a great experience altogether. I can't wait to go back.",mr4FiPaXTWlJ3qGzp4-7Yg,5,2011-05-04,1,1
0,OFawbcy1lqVOeRtDTOnSpg,X1Vimh5En427lvZQ4v2vKw,"After trying to find a table at various downtown restaurants downtown and frowned upon for expecting to ""walk-in"" on a Saturday night we happened to find parking (another surprise for a Saturday night) right in front of Table 17 as if it was meant to be. We walked in expecting to be turned away, especially since it was quarter past 10pm,  and were graciously seated at a pretty table by the window. The atmosphere was perfect - mellow but happy crowd lingering over dessert, attentive hostesses dressed casual and candlelight in a rustic contemporary decor.

The menu isn't extensive but offers a good variety to please any dietary preferences. We ordered the soft shell crab to start and it was set on top of a green chutney which elevated the taste of the crab and was just delicious. I had the lemon caper pasta which was really good and my DH ordered the lamb which was falling-off-the-bone goodness on a plate. We finished with the toffee cake dessert and it is high on my list of favorite desserts. It was decadent, luscious and big enough to share (but who wants to!).

A great evening and I am glad we didn't get a table anywhere else - Table 17 rocks!",mr4FiPaXTWlJ3qGzp4-7Yg,5,2011-06-09,2,2
